,OccurrencePrecinctCode,CollisionID,CollisionKey,Borough,RoadType,Collision_ at_Location,Address,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
2972,072,2024072001144,294501318,brooklyn,I,1.0,16 ST&&PROSPECT PARK SW,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2973,072,2024072001227,295347774,brooklyn,I,1.0,17 ST&&3 AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2974,072,2024072001167,295011224,brooklyn,I,1.0,18 ST&&3 AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2975,072,2024072001226,295484265,brooklyn,I,2.0,18 ST&&3 AVE,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2976,072,2024072001267,295775474,brooklyn,I,1.0,18 ST&&8 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2977,072,2024072001203,295111544,brooklyn,I,1.0,19 ST&&PROSPECT PARK W,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2978,072,2024072001260,295664477,brooklyn,I,1.0,2 AVE&&39 ST,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2979,072,2024072001158,295347768,brooklyn,I,1.0,2 AVE&&61 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2980,072,2024072001131,294195048,brooklyn,I,1.0,20 ST&&3 AVE,2.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2981,072,2024072001170,295011225,brooklyn,I,1.0,20 ST&&4 AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2982,072,2024072001259,295612260,brooklyn,I,1.0,20 ST&&5 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2983,072,2024072001176,295002366,brooklyn,I,1.0,20 ST&&6 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2984,072,2024072001157,294718786,brooklyn,I,1.0,23 ST&&5 AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2985,072,2024072001255,295775471,brooklyn,I,1.0,29 ST&&3 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2986,072,2024072001197,295775469,brooklyn,I,1.0,3 AVE&&33 ST,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2987,072,2024072001219,295347772,brooklyn,I,1.0,3 AVE&&36 ST,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2988,072,2024072001249,295622732,brooklyn,I,1.0,3 AVE&&37 ST,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2989,072,2024072001147,294763566,brooklyn,I,1.0,3 AVE&&38 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2990,072,2024072001240,295664474,brooklyn,I,2.0,3 AVE&&38 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2991,072,2024072001177,295011227,brooklyn,I,1.0,3 AVE&&40 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2992,072,2024072001195,295113902,brooklyn,I,1.0,3 AVE&&42 ST,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2993,072,2024072001127,294195046,brooklyn,I,1.0,3 AVE&&44 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2994,072,2024072001215,295222436,brooklyn,I,1.0,3 AVE&&47 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2995,072,2024072001135,294327576,brooklyn,I,1.0,3 AVE&&51 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2996,072,2024072001188,295011232,brooklyn,I,1.0,3 AVE&&52 ST,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2997,072,2024072001198,295113903,brooklyn,I,1.0,3 AVE&&53 ST,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2998,072,2024072001214,295540451,brooklyn,I,1.0,3 AVE&&54 ST,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,072,2024072001231,295406955,brooklyn,I,1.0,3 AVE&&57 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,072,2024072001196,295347769,brooklyn,I,1.0,3 AVE&&61 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3001,072,2024072001257,295605805,brooklyn,I,2.0,3 AVE&&61 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3002,072,2024072001161,295008530,brooklyn,I,1.0,3 AVE&&63 ST,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3003,072,2024072001151,294623711,brooklyn,I,1.0,3 AVE&&HAMILTON AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3004,072,2024072001154,294641328,brooklyn,I,2.0,3 AVE&&HAMILTON AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005,072,2024072001263,295681029,brooklyn,I,3.0,3 AVE&&HAMILTON AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3006,072,2024072001137,294344874,brooklyn,I,1.0,3 AVE&&PROSPECT AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3007,072,2024072001156,294718785,brooklyn,I,1.0,3 AVENUE&&4 AVENUE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3008,072,2024072001185,295111541,brooklyn,I,1.0,31 ST&&4 AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3009,072,2024072001223,295347773,brooklyn,I,2.0,31 ST&&4 AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3010,072,2024072001242,295664475,brooklyn,I,1.0,32 ST&&4 AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3011,072,2024072001126,294195045,brooklyn,I,1.0,34 ST&&4 AVE,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3012,072,2024072001160,295005357,brooklyn,I,1.0,34 ST&&5 AVE,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3013,072,2024072001222,295489436,brooklyn,I,1.0,35 ST&&4 AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3014,072,2024072001134,294584321,brooklyn,I,1.0,36 ST&&4 AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3015,072,2024072001168,295063823,brooklyn,I,1.0,36 ST&&5 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3016,072,2024072001141,294393227,brooklyn,I,1.0,37 ST&&4 AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3017,072,2024072001172,295063824,brooklyn,I,1.0,38 ST&&4 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3018,072,2024072001247,295542975,brooklyn,I,1.0,38 STREET&&GOWANUS EXPY (BQE),2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3019,072,2024072001228,295347775,brooklyn,I,1.0,4 AVE&&41 ST,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3020,072,2024072001173,295434229,brooklyn,I,2.0,4 AVE&&41 ST,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3021,072,2024072001210,295222975,brooklyn,I,1.0,4 AVE&&44 ST,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3022,072,2024072001204,295119500,brooklyn,I,1.0,4 AVE&&47 ST,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3023,072,2024072001246,295542126,brooklyn,I,1.0,4 AVE&&49 ST,4.0,5.0,0.0,4.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3024,072,2024072001129,294195047,brooklyn,I,1.0,4 AVE&&50 ST,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
3025,072,2024072001245,295540452,brooklyn,I,2.0,4 AVE&&50 ST,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3026,072,2024072001238,295486214,brooklyn,I,1.0,4 AVE&&53 ST,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3027,072,2024072001183,295002367,brooklyn,I,1.0,4 AVE&&58 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3028,072,2024072001194,296014133,brooklyn,I,1.0,4 AVE&&60 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3029,072,2024072001211,295222433,brooklyn,I,1.0,4 AVE&&PROSPECT AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3030,072,2024072001216,295222437,brooklyn,I,2.0,4 AVE&&PROSPECT AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3031,072,2024072001153,295005356,brooklyn,I,1.0,40 ST&&5 AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3032,072,2024072001193,295222430,brooklyn,I,1.0,42 ST&&5 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3033,072,2024072001178,295113901,brooklyn,I,1.0,44 ST&&5 AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3034,072,2024072001235,295484267,brooklyn,I,1.0,45 ST&&5 AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3035,072,2024072001208,295181533,brooklyn,I,1.0,47 ST&&5 AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3036,072,2024072001224,295296870,brooklyn,I,2.0,47 ST&&5 AVE,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3037,072,2024072001225,295434231,brooklyn,I,1.0,48 ST&&6 AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3038,072,2024072001159,294718787,brooklyn,I,1.0,5 AVE&&53 ST,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3039,072,2024072001218,295342041,brooklyn,I,1.0,5 AVE&&62 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3040,072,2024072001254,295605803,brooklyn,I,2.0,5 AVE&&62 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3041,072,2024072001265,295775472,brooklyn,I,3.0,5 AVE&&62 ST,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3042,072,2024072001171,295011226,brooklyn,I,1.0,5 AVE&&65 ST,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3043,072,2024072001256,295605804,brooklyn,I,1.0,5 AVE&&PROSPECT AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3044,072,2024072001244,295964382,brooklyn,I,1.0,50 ST&&7 AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3045,072,2024072001174,295371464,brooklyn,I,1.0,54 ST&&7 AVE,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3046,072,2024072001138,294381186,brooklyn,I,1.0,56 ST&&7 AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3047,072,2024072001213,295222435,brooklyn,I,1.0,56 ST&&8 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3048,072,2024072001258,295612259,brooklyn,I,1.0,59 ST&&7 AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3049,072,2024072001190,295484264,brooklyn,I,1.0,6 AVE&&62 ST,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3050,072,2024072001142,294639219,brooklyn,I,1.0,61 ST&&7 AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3051,072,2024072001234,295823551,brooklyn,I,1.0,62 ST&&7 AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3052,072,2024072001243,295490964,brooklyn,I,1.0,CATON AVE&&E 3 ST,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3053,072,2024072001264,296009706,brooklyn,I,1.0,CATON AVE&&MCDONALD AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3054,072,2024072001163,294758834,brooklyn,I,1.0,E 3 ST&&FORT HAMILTON PKWY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3055,072,2024072001212,295222434,brooklyn,I,1.0,E 5 ST&&GREENWOOD AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3056,072,2024072001136,294344873,brooklyn,I,1.0,E 7 ST&&OCEAN PKWY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3057,072,2024072001180,295540450,brooklyn,I,1.0,EXIT TO 4 AVE&&PROSPECT EXPRESSWAY RAMP,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3058,072,2024072001250,295962427,brooklyn,I,1.0,FORT HAMILTON PARKWAY&&PROSPECT EXPRESSWAY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3059,072,2024072001186,295011230,brooklyn,I,1.0,FORT HAMILTON PKWY&&MCDONALD AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3060,072,2024072001162,294758833,brooklyn,I,1.0,OCEAN PKWY&&PARK CIR,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3061,072,2024072001169,295119498,brooklyn,I,1.0,OCEAN PKWY&&SHERMAN ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3062,072,2024072001233,295484266,brooklyn,I,1.0,PROSPECT PARK SW&&VANDERBILT ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3063,073,2024073001010,294584324,brooklyn,I,1.0,AMBOY ST&&HEGEMAN AVE,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3064,073,2024073000998,294434823,brooklyn,I,1.0,ATLANTIC AVE&&EASTERN PKWY,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3065,073,2024073000992,294685259,brooklyn,I,1.0,ATLANTIC AVE&&JARDINE PL,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3066,073,2024073001007,294532357,brooklyn,I,1.0,ATLANTIC AVE&&PLEASANT PL,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3067,073,2024073001018,294812191,brooklyn,I,1.0,ATLANTIC AVE&&RALPH AVE,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3068,073,2024073000985,294154912,brooklyn,I,1.0,ATLANTIC AVE&&ROCKAWAY AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3069,073,2024073001044,294931363,brooklyn,I,2.0,ATLANTIC AVE&&ROCKAWAY AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3070,073,2024073001002,294867291,brooklyn,I,1.0,BERGEN ST&&EASTERN PKWY,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3071,073,2024073001011,294869926,brooklyn,I,1.0,BERGEN ST&&ROCKAWAY AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3072,073,2024073001043,295025634,brooklyn,I,1.0,BERGEN ST&&THOMAS S BOYLAND ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3073,073,2024073001039,294873588,brooklyn,I,1.0,BLAKE AVE&&CHESTER ST,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3074,073,2024073001032,295005360,brooklyn,I,1.0,BLAKE AVE&&JUNIUS ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075,073,2024073001081,295598803,brooklyn,I,2.0,BLAKE AVE&&JUNIUS ST,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3076,073,2024073001059,295197309,brooklyn,I,1.0,BLAKE AVE&&LEGION ST,5.0,2.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3077,073,2024073001076,295518257,brooklyn,I,1.0,BLAKE AVE&&STRAUSS ST,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3078,073,2024073001014,294650290,brooklyn,I,1.0,BLAKE AVE&&THOMAS S BOYLAND ST,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3079,073,2024073001068,295378414,brooklyn,I,2.0,BLAKE AVE&&THOMAS S BOYLAND ST,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3080,073,2024073001088,295722711,brooklyn,I,1.0,BRISTOL ST&&HEGEMAN AVE,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3081,073,2024073001080,295548079,brooklyn,I,1.0,BRISTOL ST&&PITKIN AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3082,073,2024073001083,295566386,brooklyn,I,1.0,BRISTOL ST&&SUTTER AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3083,073,2024073001001,294434826,brooklyn,I,1.0,BROADWAY&&CONWAY ST,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3084,073,2024073001020,294812192,brooklyn,I,1.0,BROADWAY&&EASTERN PKWY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3085,073,2024073001009,294650288,brooklyn,I,1.0,BROADWAY&&HALSEY ST,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3086,073,2024073001051,295021799,brooklyn,I,1.0,CHESTER ST&&LOTT AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3087,073,2024073001089,295885914,brooklyn,I,1.0,DEAN ST&&ROCKAWAY AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3088,073,2024073000997,294434822,brooklyn,I,1.0,DUMONT AVE&&E 98 ST,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3089,073,2024073001082,295566384,brooklyn,I,2.0,DUMONT AVE&&E 98 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,073,2024073001086,295664478,brooklyn,I,1.0,DUMONT AVE&&GRAFTON ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3091,073,2024073000991,294295973,brooklyn,I,1.0,DUMONT AVE&&LEGION ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3092,073,2024073001054,295179146,brooklyn,I,1.0,E 98 ST&&LIVONIA AVE,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3093,073,2024073001005,294503745,brooklyn,I,1.0,E 98 ST&&NEWPORT ST,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3094,073,2024073000987,294274867,brooklyn,I,1.0,E 98 ST&&THOMAS S BOYLAND ST,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3095,073,2024073001040,294884626,brooklyn,I,1.0,E NEW YORK AVE&&THOMAS S BOYLAND ST,3.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3096,073,2024073001004,294503744,brooklyn,I,1.0,EASTERN PKWY&&HOWARD AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3097,073,2024073001028,294812196,brooklyn,I,2.0,EASTERN PKWY&&HOWARD AVE,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3098,073,2024073001017,294813594,brooklyn,I,3.0,EASTERN PKWY&&HOWARD AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,073,2024073001036,294873586,brooklyn,I,4.0,EASTERN PKWY&&HOWARD AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,073,2024073000993,294434819,brooklyn,I,1.0,EASTERN PKWY&&ROCKAWAY AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
